transaction_id,card_id,merchant_id,transaction_date,merchant_category,transaction_amount,merchant_country,entry_mode,transaction_currency
1563,21619,1026,2025-03-01,travel,8306.63,uk,ecommerce,usd
1564,10741,1095,2025-04-10,jewelry,1353.68,br,wallet,gbp
1565,20984,7506,2025-06-28,grocery,5319.7,fr,chip,eur
1566,23140,13487,2025-05-12,digital_services,6234.01,uk,contactless,cad
1567,20090,9782,2025-11-13,cash_advance,4794.16,mx,chip,gbp
1568,3204,14601,2025-08-18,cash_advance,5044.5,de,manual_keyed,usd
1569,23112,745,2025-08-22,gaming,220.35,ae,chip,usd
1570,18230,8793,2025-08-04,gaming,5428.95,uk,manual_keyed,eur
1571,15042,1220,2025-12-20,cash_advance,577.44,sg,chip,usd
1572,23348,10833,2025-07-16,gaming,1407.4,uk,manual_keyed,gbp
1573,19879,4339,2025-05-30,travel,3324.55,de,chip,cad
1574,24127,6856,2025-04-25,fuel,9118.78,ae,contactless,gbp
1575,21668,11635,2025-12-28,digital_services,169.59,sg,ecommerce,usd
1576,2444,17,2025-07-16,electronics,1108.52,br,chip,cad
1577,7626,6175,2025-08-10,gaming,1455.35,br,chip,cad
1578,16820,3144,2025-06-24,grocery,1048.4,ae,chip,usd
1579,18230,13628,2025-02-14,travel,9357.75,br,contactless,eur
1580,4255,6643,2025-04-29,jewelry,7452.49,mx,chip,cad
1581,19500,4010,2025-06-29,grocery,7664.91,sg,ecommerce,cad
1582,14117,5614,2025-06-07,digital_services,5035.98,br,manual_keyed,gbp
1583,11856,6806,2025-02-04,jewelry,997.18,fr,wallet,eur
1584,11590,12994,2025-04-02,gaming,786.61,sg,manual_keyed,gbp
1585,3726,8912,2025-10-08,grocery,5682.82,fr,ecommerce,eur
1586,17464,9144,2025-02-10,digital_services,176.5,ae,chip,eur
1587,154,9513,2025-09-07,travel,7321.82,us,chip,usd
1588,9571,14896,2025-09-27,grocery,7827.77,de,wallet,gbp
1589,21073,6718,2025-08-30,grocery,8249.66,ae,ecommerce,usd
1590,8232,14291,2025-12-24,digital_services,832.83,sg,contactless,eur
1591,2239,3457,2025-09-09,cash_advance,6755.32,us,chip,gbp
1592,20531,8025,2025-07-06,fuel,3349.96,us,manual_keyed,gbp
1593,853,6378,2025-10-22,gaming,46.27,ae,chip,usd
1594,15529,9023,2025-07-09,electronics,3626.1,fr,manual_keyed,gbp
1595,6972,2925,2025-01-01,digital_services,6461.34,ae,ecommerce,usd
1596,20493,7399,2025-07-05,grocery,3152.33,de,wallet,eur
1597,16584,4323,2025-02-18,cash_advance,6731.44,br,manual_keyed,gbp
1598,6895,7133,2025-07-06,grocery,1555.03,ae,chip,eur
1599,21286,5181,2025-02-24,electronics,8290.37,mx,contactless,eur
1600,4575,8930,2025-06-22,jewelry,5119.62,fr,chip,eur
1601,7502,8355,2025-09-24,travel,666.48,us,manual_keyed,cad
1602,7319,4235,2025-10-19,cash_advance,7133.84,uk,contactless,usd
1603,3835,14204,2025-05-05,gaming,8045.32,sg,manual_keyed,usd
1604,18579,5476,2025-02-07,electronics,3648.59,us,wallet,cad
1605,16238,7096,2025-10-01,gaming,2215.4,us,manual_keyed,cad
1606,6373,9646,2025-05-20,electronics,8303.04,mx,contactless,gbp
1607,1911,9426,2025-01-14,jewelry,8606.6,de,contactless,usd
1608,19364,14228,2025-02-18,electronics,3218.07,br,chip,eur
1609,8555,472,2025-03-26,digital_services,8606.19,us,wallet,gbp
1610,1795,5945,2025-08-07,fuel,6311.89,ae,chip,usd
1611,13658,5296,2025-11-14,jewelry,560.36,de,contactless,gbp
1612,2948,10575,2025-07-27,electronics,2107.84,sg,chip,gbp
1613,3997,6248,2025-06-25,grocery,2573.41,de,manual_keyed,cad
1614,5058,5951,2025-03-04,electronics,3485.1,us,chip,eur
1615,10687,14227,2025-11-25,electronics,5332.04,de,wallet,cad
1616,9096,8953,2025-11-13,fuel,4588.1,us,manual_keyed,eur
1617,3307,8689,2025-08-18,cash_advance,3450.29,ae,contactless,eur
1618,20862,2162,2025-05-17,grocery,5769.86,mx,contactless,gbp
1619,1994,10871,2025-09-21,grocery,5797.62,br,wallet,gbp
1620,24065,663,2025-03-08,jewelry,1555.41,us,ecommerce,eur
1621,2445,13208,2025-04-05,electronics,6012.63,br,ecommerce,gbp
1622,4925,11986,2025-11-10,jewelry,7281.91,br,wallet,eur
1623,1110,6338,2025-08-24,grocery,3032.76,mx,wallet,cad
1624,24002,7567,2025-07-04,cash_advance,4760.54,ae,ecommerce,gbp
1625,9906,4472,2025-08-26,travel,1526.54,br,manual_keyed,gbp
1626,13175,8170,2025-04-05,digital_services,1713.52,uk,ecommerce,gbp
1627,18757,5406,2025-04-23,jewelry,5159.19,us,chip,usd
1628,6947,565,2025-12-02,electronics,5806.15,br,wallet,cad
1629,5979,6128,2025-04-28,travel,3222.37,sg,wallet,gbp
1630,3873,8637,2025-02-23,cash_advance,9471.37,de,wallet,eur
1631,6192,2597,2025-03-22,gaming,8872.16,us,manual_keyed,usd
1632,12786,3027,2025-11-27,digital_services,8780.11,us,chip,gbp
1633,7195,3931,2025-07-07,cash_advance,7461.85,sg,ecommerce,cad
1634,14344,9861,2025-10-26,fuel,8011.29,mx,manual_keyed,eur
1635,10515,5872,2025-11-01,gaming,6440.57,uk,manual_keyed,cad
1636,2478,6333,2025-06-05,travel,6679.83,mx,wallet,cad
1637,19266,1944,2025-04-19,grocery,4843.77,sg,contactless,usd
1638,10522,9964,2025-06-29,cash_advance,1119.18,br,manual_keyed,gbp
1639,23075,10513,2025-08-25,electronics,5527.65,uk,chip,cad
1640,24233,5577,2025-07-01,fuel,5591.11,fr,ecommerce,gbp
1641,21775,626,2025-01-26,jewelry,4086.04,sg,manual_keyed,eur
1642,2271,8430,2025-09-04,digital_services,1252.78,uk,wallet,gbp
1643,8967,885,2025-11-22,jewelry,2051.08,ae,manual_keyed,usd
1644,15423,6116,2025-12-29,cash_advance,4336.35,de,contactless,usd
1645,1650,9962,2025-11-13,grocery,7988.33,ae,ecommerce,gbp
1646,13545,13605,2025-10-15,digital_services,1171.49,sg,contactless,usd
1647,18630,14451,2025-01-27,travel,5595.35,fr,ecommerce,cad
1648,5122,3592,2025-04-29,grocery,6232.88,de,contactless,usd
1649,9112,11832,2025-05-19,fuel,9402.37,ae,contactless,gbp
1650,20465,1733,2025-12-13,grocery,9301.82,ae,chip,cad
1651,10134,6777,2025-11-03,grocery,6686.0,br,wallet,usd
1652,21143,11766,2025-11-06,digital_services,5491.86,ae,contactless,gbp
1653,21207,8745,2025-04-21,jewelry,7581.05,fr,manual_keyed,eur
1654,23034,8450,2025-04-28,grocery,4952.12,fr,manual_keyed,gbp
1655,23878,3863,2025-05-31,fuel,9399.5,uk,ecommerce,eur
1656,8197,12911,2025-05-31,cash_advance,6414.49,us,contactless,gbp
1657,18844,9692,2025-01-18,electronics,4140.24,ae,chip,eur
1658,10462,5852,2025-04-30,cash_advance,1863.11,mx,manual_keyed,usd
1659,5221,4365,2025-07-23,fuel,4571.37,fr,manual_keyed,cad
1660,11426,13114,2025-11-05,travel,6299.66,br,ecommerce,cad
1661,8588,377,2025-07-28,cash_advance,949.96,br,chip,gbp
1662,21566,2642,2025-03-30,travel,41.38,uk,manual_keyed,gbp
1663,866,3231,2025-07-29,electronics,3325.86,us,contactless,gbp
1664,12222,1348,2025-08-28,digital_services,9322.35,br,ecommerce,cad
1665,1682,9269,2025-02-12,jewelry,769.59,ae,chip,gbp
1666,600,14894,2025-09-20,digital_services,5657.68,sg,manual_keyed,usd
1667,10657,8815,2025-03-09,fuel,696.96,us,contactless,cad
1668,14710,5771,2025-03-05,jewelry,9025.69,us,contactless,gbp
1669,17646,3152,2025-07-12,fuel,5506.4,mx,manual_keyed,cad
1670,23079,6115,2025-04-13,travel,784.85,br,ecommerce,gbp
1671,6636,11099,2025-10-30,electronics,134.51,uk,wallet,cad
1672,18027,180,2025-04-05,cash_advance,510.84,uk,manual_keyed,usd
1673,9972,7292,2025-01-06,electronics,6391.14,ae,manual_keyed,cad
1674,5653,3140,2025-07-06,grocery,4488.24,ae,manual_keyed,usd
1675,529,13218,2025-01-05,fuel,6614.93,de,ecommerce,cad
1676,10615,8400,2025-01-11,grocery,800.55,uk,contactless,eur
1677,21188,4124,2025-05-05,cash_advance,6533.85,ae,ecommerce,gbp
1678,3151,10229,2025-01-30,grocery,563.29,fr,contactless,cad
1679,19224,9773,2025-01-14,fuel,638.69,br,ecommerce,eur
1680,3146,3600,2025-12-14,cash_advance,1739.63,uk,chip,usd
1681,11748,6410,2025-12-26,grocery,1724.82,us,wallet,eur
1682,6177,3822,2025-01-23,cash_advance,4087.94,de,contactless,cad
1683,23614,14129,2025-12-10,digital_services,8774.73,de,wallet,eur
1684,4317,12296,2025-11-16,jewelry,6746.42,mx,wallet,eur
1685,21051,1218,2025-08-28,fuel,730.87,uk,ecommerce,gbp
1686,18381,7175,2025-05-31,electronics,3664.0,sg,manual_keyed,gbp
1687,23388,11490,2025-12-07,digital_services,5160.81,uk,manual_keyed,cad
1688,1151,3893,2025-07-30,fuel,973.96,us,ecommerce,cad
1689,23324,12850,2025-11-26,grocery,7184.85,ae,manual_keyed,eur
1690,1272,6289,2025-02-20,jewelry,4654.78,de,ecommerce,usd
1691,7849,8870,2025-06-02,gaming,2252.01,us,wallet,cad
1692,10968,12980,2025-06-15,digital_services,1934.41,br,contactless,usd
1693,13186,2175,2025-03-31,electronics,2828.92,mx,contactless,cad
1694,2110,9186,2025-12-16,jewelry,5117.23,us,chip,usd
1695,6369,8994,2025-02-21,travel,4450.75,us,manual_keyed,eur
1696,487,11665,2025-09-12,grocery,4332.73,sg,manual_keyed,usd
1697,6486,9976,2025-04-01,jewelry,6202.75,ae,contactless,usd
1698,6628,6948,2025-08-11,electronics,3340.14,de,wallet,usd
1699,15646,2874,2025-05-24,digital_services,5342.11,ae,ecommerce,eur
1700,2651,9116,2025-02-15,fuel,2542.05,ae,chip,cad
1701,1886,1371,2025-03-07,travel,7000.79,mx,chip,usd
1702,20964,14520,2025-11-14,electronics,2833.45,uk,wallet,usd
1703,18539,4259,2025-04-21,fuel,5485.63,uk,contactless,usd
1704,2582,4586,2025-01-15,digital_services,6342.18,fr,ecommerce,cad
1705,10716,15,2025-08-26,gaming,1015.38,fr,ecommerce,eur
1706,20260,7610,2025-02-09,digital_services,5222.75,de,wallet,cad
1707,622,12319,2025-12-04,fuel,5395.25,de,contactless,gbp
1708,17953,4356,2025-12-02,digital_services,7746.85,fr,contactless,cad
1709,11206,11962,2025-09-29,jewelry,2305.99,uk,contactless,usd
1710,2943,3157,2025-02-12,electronics,273.35,de,chip,gbp
1711,14339,8,2025-07-04,travel,3407.84,br,chip,cad
1712,9979,14616,2025-05-15,fuel,6173.94,uk,wallet,usd
1713,1881,8083,2025-09-02,digital_services,9117.43,fr,chip,gbp
1714,24117,12455,2025-05-03,jewelry,179.52,mx,ecommerce,gbp
1715,5917,8056,2025-05-04,travel,3805.47,fr,manual_keyed,gbp
1716,10274,2262,2025-02-17,cash_advance,4732.09,de,wallet,cad
1717,22406,14398,2025-09-11,cash_advance,1538.28,us,contactless,cad
1718,9249,10672,2025-05-04,travel,7599.53,us,contactless,cad
1719,14649,9230,2025-03-03,cash_advance,7976.0,mx,contactless,usd
1720,9838,14274,2025-03-01,gaming,4104.76,mx,chip,cad
1721,16773,10795,2025-06-04,fuel,1295.48,de,contactless,eur
1722,23507,784,2025-04-10,cash_advance,8062.66,fr,chip,eur
1723,11179,10125,2025-08-12,digital_services,9254.02,ae,contactless,eur
1724,11855,2106,2025-03-09,digital_services,5985.05,ae,manual_keyed,usd
1725,6670,1380,2025-09-17,fuel,7140.57,us,wallet,gbp
1726,3321,2493,2025-09-05,travel,1071.01,br,chip,gbp
1727,9917,9387,2025-06-23,digital_services,7533.43,ae,contactless,usd
1728,21029,6269,2025-04-03,fuel,2916.95,us,manual_keyed,eur
1729,6870,10809,2025-07-22,grocery,641.7,sg,contactless,usd
1730,2101,7083,2025-06-07,travel,1386.88,ae,ecommerce,usd
1731,7925,454,2025-01-15,gaming,4483.59,ae,ecommerce,usd
1732,7654,8872,2025-03-30,grocery,4362.76,de,contactless,usd
1733,22272,6844,2025-04-24,cash_advance,5496.67,ae,chip,cad
1734,9840,13794,2025-12-12,grocery,1943.1,fr,wallet,cad
1735,13885,1047,2025-06-01,digital_services,7434.29,de,chip,eur
1736,11514,3535,2025-10-25,gaming,9165.2,fr,chip,gbp
1737,7767,5936,2025-08-21,cash_advance,4970.09,uk,wallet,gbp
1738,4062,8672,2025-07-17,jewelry,3661.65,fr,ecommerce,cad
1739,12814,13748,2025-11-04,gaming,5343.31,br,wallet,eur
1740,2135,1849,2025-07-25,digital_services,8792.73,uk,wallet,usd
1741,2104,9750,2025-02-28,jewelry,6021.7,sg,manual_keyed,cad
1742,1894,1348,2025-11-16,cash_advance,5688.01,fr,wallet,usd
1743,12832,9056,2025-06-08,travel,2706.15,mx,wallet,eur
1744,584,5125,2025-01-03,electronics,6981.82,fr,ecommerce,gbp
1745,472,13409,2025-05-07,digital_services,5686.66,us,wallet,usd
1746,2704,935,2025-02-17,cash_advance,9003.49,mx,chip,eur
1747,14438,2456,2025-05-28,electronics,6215.62,mx,ecommerce,cad
1748,13686,9111,2025-04-13,cash_advance,7840.49,fr,wallet,usd
1749,22335,5347,2025-01-15,grocery,6932.58,mx,wallet,cad
1750,10179,12938,2025-08-21,electronics,2496.1,mx,contactless,usd
1751,12108,8905,2025-10-02,jewelry,1285.94,ae,ecommerce,gbp
1752,3038,5746,2025-09-18,fuel,8816.51,fr,ecommerce,cad
1753,14798,6211,2025-09-14,jewelry,1724.99,de,wallet,gbp
1754,22066,8524,2025-10-07,travel,2613.4,uk,chip,gbp
1755,4084,14856,2025-01-01,gaming,6574.37,uk,ecommerce,gbp
1756,15118,4360,2025-04-27,cash_advance,4332.09,ae,manual_keyed,gbp
1757,14014,14238,2025-12-23,travel,2501.36,uk,manual_keyed,usd
1758,10313,2902,2025-08-23,gaming,3955.34,de,contactless,gbp
1759,234,12175,2025-07-27,gaming,1945.54,us,manual_keyed,gbp
1760,16019,2939,2025-04-29,fuel,4368.73,de,contactless,cad
1761,10584,11931,2025-03-06,travel,7493.57,fr,wallet,gbp
1762,1240,7975,2025-10-22,digital_services,2189.71,de,manual_keyed,gbp
1763,15809,3280,2025-12-27,cash_advance,2966.02,uk,manual_keyed,usd
1764,10653,258,2025-11-19,travel,5568.53,mx,wallet,eur
1765,5372,9309,2025-08-24,fuel,1082.3,sg,wallet,usd
1766,15055,14215,2025-03-14,cash_advance,477.59,de,ecommerce,usd
1767,22551,2737,2025-04-17,travel,2953.48,uk,ecommerce,cad
1768,5957,13071,2025-01-24,gaming,6244.4,fr,manual_keyed,usd
1769,14035,8231,2025-11-02,jewelry,6776.39,mx,ecommerce,eur
1770,3376,1961,2025-11-18,electronics,2381.55,ae,manual_keyed,gbp
1771,17357,11801,2025-12-06,travel,1458.57,fr,ecommerce,gbp
1772,11025,10065,2025-03-15,gaming,2783.82,ae,contactless,eur
1773,23833,3388,2025-05-09,digital_services,1937.65,sg,manual_keyed,usd
1774,14750,7290,2025-11-01,electronics,7987.72,fr,wallet,eur
1775,941,10709,2025-06-11,digital_services,2304.17,fr,wallet,usd
1776,9079,11131,2025-03-12,cash_advance,953.97,uk,ecommerce,gbp
1777,16838,10890,2025-12-18,fuel,8503.37,mx,chip,usd
1778,17037,3065,2025-01-07,fuel,6777.04,ae,wallet,usd
1779,21657,9098,2025-01-13,fuel,8029.49,sg,chip,usd
1780,11885,12162,2025-08-21,gaming,5603.16,sg,wallet,usd
1781,12992,4362,2025-10-05,travel,809.64,sg,contactless,eur
1782,19968,6128,2025-07-13,gaming,8363.32,fr,ecommerce,usd
1783,14456,775,2025-10-17,grocery,1260.52,de,wallet,eur
1784,2569,2812,2025-05-23,grocery,5782.46,de,ecommerce,cad
1785,16666,1273,2025-01-14,gaming,2397.19,br,manual_keyed,cad
1786,18272,12626,2025-03-12,cash_advance,8587.88,sg,manual_keyed,eur
1787,10545,4516,2025-03-04,cash_advance,8627.91,br,wallet,eur
1788,4421,836,2025-11-07,grocery,3449.82,de,ecommerce,gbp
1789,10849,7428,2025-09-06,grocery,8249.07,mx,manual_keyed,usd
1790,23217,10570,2025-01-22,grocery,2333.5,de,chip,usd
1791,3465,2430,2025-05-17,fuel,9248.15,de,chip,gbp
1792,20602,2440,2025-07-06,travel,4851.62,us,manual_keyed,eur
1793,16951,10146,2025-07-04,electronics,6837.0,fr,contactless,eur
1794,2406,2996,2025-08-03,jewelry,2758.25,de,contactless,eur
1795,11093,9718,2025-07-15,grocery,151.27,sg,chip,gbp
1796,11215,8775,2025-03-03,jewelry,3453.44,br,manual_keyed,eur
1797,16508,13881,2025-08-19,digital_services,251.49,uk,wallet,gbp
1798,13021,791,2025-12-10,cash_advance,834.08,sg,wallet,cad
1799,22577,11583,2025-10-14,grocery,7273.74,fr,contactless,gbp
1800,3124,7740,2025-09-20,digital_services,5861.35,us,chip,gbp
1801,1449,3311,2025-02-01,grocery,7327.82,uk,wallet,eur
1802,6839,8477,2025-11-27,fuel,7797.64,mx,manual_keyed,gbp
1803,22124,7700,2025-08-27,electronics,6395.44,us,wallet,gbp
1804,4583,3185,2025-07-12,digital_services,8981.49,sg,wallet,cad
1805,24128,14288,2025-05-09,jewelry,1673.39,fr,chip,usd
1806,12935,2518,2025-08-15,jewelry,4971.91,de,contactless,usd
1807,17180,14765,2025-01-05,digital_services,8404.05,de,chip,gbp
1808,16603,12396,2025-04-22,travel,7058.86,ae,chip,cad
1809,7296,5820,2025-11-05,digital_services,7182.33,fr,chip,usd
1810,5387,1970,2025-11-24,gaming,3986.03,ae,manual_keyed,cad
1811,4878,7948,2025-08-08,travel,1519.3,us,chip,eur
1812,17771,3149,2025-02-07,digital_services,3187.82,mx,contactless,eur
1813,14077,14633,2025-09-08,gaming,181.77,ae,chip,gbp
1814,14269,10467,2025-08-13,fuel,5070.05,us,chip,eur
1815,1859,5650,2025-10-02,cash_advance,4156.33,fr,chip,cad
1816,6794,515,2025-01-22,grocery,6656.95,ae,ecommerce,cad
1817,8921,8039,2025-01-27,electronics,5678.65,de,wallet,cad
1818,16425,4230,2025-01-13,jewelry,8218.82,uk,manual_keyed,usd
1819,3316,14958,2025-02-02,travel,6799.74,uk,chip,usd
1820,1023,11685,2025-01-19,jewelry,5159.63,uk,manual_keyed,usd
1821,10618,8250,2025-07-17,grocery,3545.21,fr,wallet,usd
1822,15779,3906,2025-01-04,gaming,8909.23,fr,chip,gbp
1823,17638,14498,2025-05-15,digital_services,4257.45,us,ecommerce,cad
1824,19544,3244,2025-03-08,electronics,3351.94,ae,chip,gbp
1825,15754,10925,2025-02-22,fuel,650.5,sg,wallet,gbp
1826,3094,900,2025-01-02,grocery,9439.38,br,wallet,gbp
1827,13628,6851,2025-09-21,electronics,7929.16,sg,contactless,usd
1828,2779,2155,2025-03-16,gaming,5630.03,br,ecommerce,gbp
1829,12368,7553,2025-12-03,jewelry,5668.11,us,wallet,cad
1830,22877,8360,2025-12-14,digital_services,6554.47,us,contactless,eur
1831,22376,4460,2025-06-28,grocery,3557.05,mx,ecommerce,usd
1832,14013,4837,2025-07-12,travel,3318.05,sg,wallet,usd
1833,18681,12113,2025-08-19,fuel,4635.33,mx,chip,usd
1834,855,199,2025-11-26,electronics,6559.26,de,ecommerce,eur
1835,22984,5804,2025-12-06,electronics,7428.53,br,contactless,cad
1836,10604,4898,2025-10-10,jewelry,1668.75,ae,contactless,usd
1837,7558,9102,2025-05-22,travel,8468.55,us,wallet,cad
1838,3618,14509,2025-08-08,fuel,7719.14,sg,chip,gbp
1839,23972,5327,2025-04-11,grocery,5742.98,de,ecommerce,gbp
1840,5978,140,2025-03-06,grocery,6436.21,us,contactless,usd
1841,15181,4547,2025-03-15,electronics,8016.75,ae,manual_keyed,cad
1842,8771,1356,2025-10-10,cash_advance,1935.03,de,manual_keyed,eur
1843,16111,11381,2025-08-13,jewelry,2808.18,br,wallet,gbp
1844,6276,12908,2025-09-24,fuel,3114.16,fr,wallet,eur
1845,8323,3701,2025-06-09,gaming,229.6,fr,manual_keyed,gbp
1846,5768,6358,2025-02-06,jewelry,8062.4,de,chip,usd
1847,7395,10555,2025-04-06,fuel,9083.29,uk,contactless,gbp
1848,17065,6244,2025-10-30,gaming,5348.76,mx,ecommerce,eur
1849,7495,7230,2025-03-14,fuel,6167.18,mx,manual_keyed,cad
1850,5997,5244,2025-02-15,gaming,8012.32,mx,wallet,usd
1851,16611,5743,2025-02-25,digital_services,8963.41,us,chip,gbp
1852,6628,4064,2025-03-25,jewelry,8869.55,br,contactless,gbp
1853,10911,2054,2025-04-27,grocery,2301.61,br,manual_keyed,eur
1854,16473,2607,2025-06-13,fuel,5139.59,de,chip,cad
1855,7092,11247,2025-06-08,gaming,3669.29,mx,manual_keyed,cad
1856,3501,8682,2025-07-13,cash_advance,2982.56,sg,chip,cad
1857,2119,14955,2025-06-14,digital_services,8609.63,mx,contactless,usd
1858,21895,9869,2025-08-09,fuel,8243.95,uk,chip,usd
1859,730,4659,2025-12-11,electronics,7475.22,de,ecommerce,usd
1860,17676,4330,2025-04-19,gaming,7875.9,de,manual_keyed,cad
1861,4556,10220,2025-08-26,gaming,8286.52,sg,manual_keyed,cad
1862,22421,9031,2025-09-27,travel,6378.81,uk,ecommerce,cad
1863,20937,12133,2025-02-07,jewelry,3729.4,de,chip,usd
1864,5234,1926,2025-09-17,travel,5057.23,uk,contactless,usd
1865,16467,10851,2025-10-19,electronics,2028.25,sg,ecommerce,gbp
1866,20553,14664,2025-01-22,jewelry,7156.62,ae,contactless,usd
1867,14673,7212,2025-03-18,digital_services,7014.21,ae,chip,cad
1868,1504,10278,2025-03-10,grocery,5609.45,de,manual_keyed,usd
1869,18477,3460,2025-05-26,grocery,475.68,de,wallet,gbp
1870,1152,14576,2025-06-05,fuel,8018.25,br,ecommerce,eur
1871,219,12572,2025-08-18,fuel,2992.52,uk,manual_keyed,usd
1872,9141,12433,2025-11-02,travel,2570.28,br,contactless,gbp
1873,16544,2885,2025-07-30,grocery,2980.21,fr,contactless,gbp
1874,18220,6456,2025-02-03,electronics,443.85,br,wallet,gbp
1875,603,5903,2025-10-10,cash_advance,7854.04,us,manual_keyed,cad
1876,1132,13179,2025-10-21,digital_services,8115.14,us,ecommerce,cad
1877,15745,12552,2025-06-24,electronics,8262.99,us,contactless,usd
1878,22219,9191,2025-09-25,grocery,3721.41,uk,wallet,cad
1879,22737,5007,2025-05-27,cash_advance,225.75,us,ecommerce,usd
1880,1661,1503,2025-08-04,gaming,5111.46,us,manual_keyed,cad
1881,11011,8678,2025-12-12,gaming,6876.8,fr,wallet,gbp
1882,15895,6512,2025-03-29,gaming,1523.36,ae,contactless,eur
1883,5940,4057,2025-06-03,grocery,8983.85,uk,ecommerce,usd
1884,23340,6530,2025-02-25,cash_advance,17.75,de,chip,cad
1885,21438,4450,2025-07-25,jewelry,4528.76,br,manual_keyed,gbp
1886,2112,5820,2025-04-28,gaming,5720.36,ae,chip,cad
1887,19820,4497,2025-04-13,digital_services,9146.92,fr,contactless,cad
1888,20750,11325,2025-04-04,travel,3668.61,mx,ecommerce,gbp
1889,8400,11986,2025-12-28,travel,3170.72,ae,wallet,cad
1890,13752,13803,2025-05-28,digital_services,2691.43,fr,ecommerce,eur
1891,2434,2087,2025-05-24,fuel,936.86,uk,ecommerce,eur
1892,11,6276,2025-03-26,grocery,7952.8,de,wallet,eur
1893,21778,827,2025-01-26,jewelry,8992.71,br,manual_keyed,gbp
1894,5859,14789,2025-08-25,jewelry,8503.51,ae,wallet,gbp
1895,23449,9285,2025-09-11,grocery,5667.61,mx,ecommerce,usd
1896,11225,3150,2025-03-24,cash_advance,8075.2,ae,contactless,cad
1897,16359,12000,2025-04-09,electronics,1631.46,ae,manual_keyed,gbp
1898,22906,13730,2025-10-10,gaming,7688.91,uk,ecommerce,eur
1899,19445,12508,2025-02-21,gaming,6557.84,sg,contactless,eur
1900,5199,14310,2025-01-19,jewelry,570.13,us,chip,usd
1901,10566,5634,2025-06-19,electronics,4948.44,mx,ecommerce,gbp
1902,3385,1277,2025-01-27,digital_services,8621.13,de,wallet,usd
1903,18740,3964,2025-06-18,gaming,6579.53,mx,chip,usd
1904,17680,1794,2025-03-02,electronics,3550.23,uk,manual_keyed,usd
1905,21795,3773,2025-10-03,digital_services,1039.54,sg,ecommerce,cad
1906,17224,3367,2025-07-12,fuel,4090.35,us,contactless,eur
1907,10662,6540,2025-10-17,fuel,5153.39,ae,manual_keyed,cad
1908,20703,2967,2025-12-15,gaming,4735.66,ae,chip,usd
1909,18190,11037,2025-01-29,jewelry,1777.04,fr,contactless,cad
1910,16772,374,2025-11-24,jewelry,1847.68,sg,ecommerce,gbp
1911,17322,11626,2025-05-29,fuel,1053.45,mx,wallet,usd
1912,17218,1763,2025-02-21,jewelry,2679.67,mx,wallet,usd
1913,7081,947,2025-07-17,gaming,3591.27,fr,contactless,usd
1914,17014,9501,2025-04-03,electronics,7092.99,ae,manual_keyed,eur
1915,7427,1616,2025-05-27,digital_services,2389.76,ae,ecommerce,gbp
